"","celltype"
"x2_41_1_1_bc1000","eL4"
"x2_52_1_2_bc0719","eL4"
"x2_52_3_1_bc0734","eL4"
"x2_41_1_1_bc0382","eL4"
"x2_52_3_2_bc1754","eL4"
"x2_52_3_2_bc1457","eL4"
"x2_75_0_4_bc0384","eL4"
"x2_52_3_1_bc0458","eL4"
"x2_52_3_1_bc0227","eL4"
"x2_35_0_bc0791","eL4"
"x2_35_1_bc0498","eL4"
"x2_52_3_2_bc1038","eL4"
"x2_52_0_2_bc0118","eL4"
"x2_52_3_2_bc0986","eL4"
"x2_75_0_2_bc0578","eL4"
"x2_94_1_1_2_bc0210","eL4"
"x2_52_0_1_bc0251","eL4"
"x2_94_1_1_1_bc0319","eL4"
"x2_52_3_1_bc0647","eL4"
"x2_52_1_2_bc0536","eL4"
"x2_52_3_2_bc0846","eL4"
"x2_35_0_bc0456","eL4"
"x2_94_1_2_bc0208","eL4"
"x2_52_3_2_bc0953","eL4"
"x2_52_0_1_bc0522","eL4"
"x2_94_4_2_2_bc0148","eL4"
"x2_98_4_2_1_bc1006","eL4"
"x2_94_1_2_bc0790","eL4"
"x2_41_1_1_bc0380","eL4"
"x2_35_1_bc1175","eL4"
"x2_98_4_2_2_bc0143","eL4"
"x2_35_3_bc0269","eL4"
"x2_75_0_3_bc0645","eL4"
"x2_75_0_3_bc0090","eL4"
"x2_52_1_2_bc0354","eL4"
"x2_52_0_1_bc0451","eL4"
"x2_52_0_1_bc2285","eL4"
"x2_75_0_3_bc0889","eL4"
"x2_94_1_2_bc0714","eL4"
"x2_52_3_1_bc0390","eL4"
"x2_98_4_2_2_bc0233","eL4"
"x2_94_1_1_1_bc0401","eL4"
"x2_94_1_2_bc0494","eL4"
"x2_35_0_bc1128","eL4"
"x2_52_3_2_bc0580","eL4"
"x2_35_0_bc0926","eL4"
"x2_58_0_1_bc0366","eL4"
"x2_52_3_2_bc0051","eL4"
"x2_98_4_1_1_bc0585","eL4"
"x2_94_1_1_1_bc0098","eL4"
"x2_52_3_1_bc0477","eL4"
"x2_94_4_1_2_bc0335","eL4"
"x2_98_4_1_1_bc0355","eL4"
"x2_98_4_2_2_bc0165","eL4"
"x2_94_1_1_1_bc0333","eL4"
"x2_41_1_1_bc0441","eL4"
"x2_75_0_2_bc0621","eL4"
"x2_52_1_2_bc0752","eL4"
"x2_75_0_1_bc0698","eL4"
"x2_52_0_1_bc1209","eL4"
"x2_41_1_1_bc1115","eL4"
"x2_35_0_bc0152","eL4"
"x2_52_0_1_bc0348","eL4"
"x2_98_4_1_2_bc0358","eL4"
"x2_35_0_bc0489","eL4"
"x2_52_3_1_bc0131","eL4"
"x2_98_4_1_1_bc0154","eL4"
"x2_94_4_1_1_bc0264","eL4"
"x2_58_0_2_bc0225","eL4"
"x2_52_3_2_bc0995","eL4"
"x2_35_1_bc1048","eL4"
"x2_52_3_2_bc1446","eL4"
"x2_52_0_1_bc0055","eL4"
"x2_52_0_1_bc1877","eL4"
"x2_75_0_4_bc0322","eL4"
"x2_52_3_2_bc1099","eL4"
"x2_35_0_bc0308","eL4"
"x2_94_4_1_1_bc0483","eL4"
"x2_98_1_1_bc0174","eL4"
"x2_52_1_1_bc1220","eL4"
"x2_58_0_2_bc0576","eL4"
"x2_98_4_2_1_bc0871","eL4"
"x2_35_0_bc0658","eL4"
"x2_52_1_1_bc0882","eL4"
"x2_52_0_1_bc0081","eL4"
"x2_58_0_2_bc0107","eL4"
"x2_52_0_1_bc0666","eL4"
"x2_75_0_3_bc0475","eL4"
"x2_35_1_bc0755","eL4"
"x2_52_1_1_bc1033","eL4"
"x2_75_0_2_bc0417","eL4"
"x2_41_1_1_bc0852","eL4"
"x2_52_1_2_bc0918","eL4"
"x2_94_1_2_bc0647","eL4"
"x2_98_4_2_2_bc0337","eL4"
"x2_52_1_2_bc0177","eL4"
"x2_58_0_2_bc0095","eL4"
"x2_75_0_1_bc0560","eL4"
"x2_41_1_1_bc0252","eL4"
"x2_52_0_1_bc0863","eL4"
"x2_52_3_2_bc0754","eL4"
"x2_58_0_1_bc1312","eL4"
"x2_52_3_2_bc0083","eL4"
"x2_35_0_bc1055","eL4"
"x2_41_1_1_bc0493","eL4"
"x2_52_1_2_bc0127","eL4"
"x2_35_3_bc0621","eL4"
"x2_41_1_1_bc0329","eL4"
"x2_75_0_2_bc0330","eL4"
"x2_94_4_2_1_bc0140","eL4"
"x2_52_1_1_bc0222","eL4"
"x2_52_3_1_bc0519","eL4"
"x2_52_3_2_bc0819","eL4"
"x2_75_0_2_bc0389","eL4"
"x2_52_1_2_bc1013","eL4"
"x2_75_0_1_bc0444","eL4"
"x2_75_0_3_bc0370","eL4"
"x2_52_3_2_bc1186","eL4"
"x2_75_0_2_bc0164","eL4"
"x2_52_3_2_bc0174","eL4"
"x2_41_1_1_bc1126","eL4"
"x2_98_1_1_bc0411","eL4"
"x2_52_0_2_bc0090","eL4"
"x2_41_1_1_bc0704","eL4"
"x2_58_0_2_bc0520","eL4"
"x2_94_4_2_2_bc0166","eL4"
"x2_94_1_2_bc0143","eL4"
"x2_35_0_bc0976","eL4"
"x2_35_0_bc0438","eL4"
"x2_75_0_3_bc0664","eL4"
"x2_52_3_1_bc0793","eL4"
"x2_94_4_2_2_bc0304","eL4"
"x2_35_0_bc1084","eL4"
"x2_75_0_4_bc0370","eL4"
"x2_35_3_bc0405","eL4"
"x2_98_4_1_2_bc0340","eL4"
"x2_35_3_bc0748","eL4"
"x2_94_1_2_bc0207","eL4"
"x2_35_0_bc1328","eL4"
"x2_58_0_2_bc3945","eL4"
"x2_52_1_2_bc1271","eL4"
"x2_35_1_bc0806","eL4"
"x2_94_1_2_bc0202","eL4"
"x2_75_0_3_bc0198","eL4"
"x2_52_0_2_bc0147","eL4"
"x2_75_0_4_bc0741","eL4"
"x2_52_0_1_bc1080","eL4"
"x2_58_0_1_bc0268","eL4"
"x2_75_0_3_bc0840","eL4"
"x2_35_0_bc1186","eL4"
"x2_58_0_2_bc0343","eL4"
"x2_58_0_1_bc0323","eL4"
"x2_35_3_bc0677","eL4"
"x2_94_1_2_bc0531","eL4"
"x2_58_0_2_bc0335","eL4"
"x2_35_3_bc0160","eL4"
"x2_52_0_1_bc0896","eL4"
"x2_58_0_1_bc0411","eL4"
"x2_52_1_1_bc0080","eL4"
"x2_98_4_2_1_bc0243","eL4"
"x2_41_1_1_bc1091","eL4"
"x2_35_1_bc0345","eL4"
"x2_41_1_1_bc0437","eL4"
"x2_75_0_2_bc1182","eL4"
"x2_94_1_2_bc0232","eL4"
"x2_98_4_2_1_bc0162","eL4"
"x2_58_0_1_bc0875","eL4"
"x2_52_1_2_bc0614","eL4"
"x2_52_3_2_bc0521","eL4"
"x2_52_1_1_bc0156","eL4"
"x2_58_0_2_bc0322","eL4"
"x2_35_1_bc0292","eL4"
"x2_98_4_1_1_bc0510","eL4"
"x2_94_1_1_1_bc0026","eL4"
"x2_41_1_1_bc0231","eL4"
"x2_52_1_1_bc0673","eL4"
"x2_75_0_3_bc1241","eL4"
"x2_35_0_bc1110","eL4"
"x2_41_1_1_bc1436","eL4"
"x2_98_4_2_2_bc0038","eL4"
"x2_35_1_bc0233","eL4"
"x2_52_0_1_bc0356","eL4"
"x2_94_4_2_1_bc0137","eL4"
"x2_41_1_1_bc0456","eL4"
"x2_58_0_1_bc0217","eL4"
"x2_52_3_1_bc1395","eL4"
"x2_41_1_1_bc0928","eL4"
"x2_58_0_2_bc0220","eL4"
"x2_75_0_1_bc0227","eL4"
"x2_41_1_1_bc0789","eL4"
"x2_52_3_2_bc0644","eL4"
"x2_52_1_2_bc0869","eL4"
"x2_58_0_2_bc0248","eL4"
"x2_75_0_2_bc0566","eL4"
"x2_52_1_2_bc0047","eL4"
"x2_75_0_4_bc0252","eL4"
"x2_98_4_2_2_bc0356","eL4"
"x2_98_4_2_1_bc0479","eL4"
"x2_94_1_2_bc0345","eL4"
"x2_98_4_2_1_bc0314","eL4"
"x2_98_4_1_2_bc0092","eL4"
"x2_52_3_2_bc1412","eL4"
"x2_41_1_1_bc0461","eL4"
"x2_58_0_1_bc0361","eL4"
"x2_94_4_2_1_bc0089","eL4"
"x2_58_0_1_bc0521","eL4"
"x2_52_1_2_bc0504","eL4"
"x2_75_0_2_bc0013","eL4"
"x2_94_4_1_2_bc0435","eL4"
"x2_98_4_1_1_bc0064","eL4"
"x2_75_0_4_bc0547","eL4"
"x2_52_0_1_bc0454","eL4"
"x2_52_3_2_bc0565","eL4"
"x2_75_0_3_bc0635","eL4"
"x2_35_0_bc0995","eL5"
"x2_52_0_2_bc0055","eL5"
"x2_35_1_bc0250","eL5"
"x2_35_0_bc0500","eL5"
"x2_52_0_1_bc2830","eL5"
"x2_52_3_1_bc0161","eL5"
"x2_41_1_1_bc0923","eL5"
"x2_52_0_1_bc0059","eL5"
"x2_35_0_bc1835","eL5"
"x2_52_1_2_bc0022","eL5"
"x2_98_4_1_2_bc0325","eL5"
"x2_41_1_1_bc0700","eL5"
"x2_52_1_2_bc0728","eL5"
"x2_75_0_3_bc0734","eL5"
"x2_75_0_1_bc0761","eL5"
"x2_75_0_4_bc0142","eL5"
"x2_41_1_1_bc0008","eL5"
"x2_58_0_1_bc0720","eL5"
"x2_35_3_bc0530","eL5"
"x2_41_1_1_bc0669","eL5"
"x2_94_1_1_1_bc0225","eL5"
"x2_94_4_1_2_bc0198","eL5"
"x2_52_3_1_bc0654","eL5"
"x2_94_4_2_1_bc0224","eL5"
"x2_52_1_1_bc0152","eL5"
"x2_35_0_bc0817","eL5"
"x2_52_3_2_bc1032","eL5"
"x2_52_1_2_bc0134","eL5"
"x2_52_1_1_bc0587","eL5"
"x2_52_1_1_bc1133","eL5"
"x2_52_1_1_bc0400","eL5"
"x2_35_0_bc1378","eL5"
"x2_94_4_2_2_bc0778","eL5"
"x2_75_0_1_bc0467","eL5"
"x2_94_1_2_bc0209","eL5"
"x2_98_4_1_1_bc0175","eL5"
"x2_98_4_1_1_bc0108","eL5"
"x2_94_4_1_1_bc1154","eL5"
"x2_52_0_1_bc0312","eL5"
"x2_75_0_1_bc0448","eL5"
"x2_52_1_1_bc0817","eL5"
"x2_94_1_2_bc0427","eL5"
"x2_35_3_bc0247","eL5"
"x2_94_4_2_2_bc0047","eL5"
"x2_35_0_bc0611","eL5"
"x2_94_4_1_2_bc0106","eL5"
"x2_35_0_bc1428","eL5"
"x2_58_0_1_bc0416","eL5"
"x2_75_0_2_bc0090","eL5"
"x2_35_1_bc0236","eL5"
"x2_75_0_3_bc0718","eL5"
"x2_75_0_3_bc0246","eL5"
"x2_52_3_1_bc0853","eL5"
"x2_58_0_1_bc0163","eL5"
"x2_35_0_bc0590","eL5"
"x2_75_0_1_bc0713","eL5"
"x2_35_1_bc0066","eL5"
"x2_35_1_bc0273","eL5"
"x2_75_0_2_bc0327","eL5"
"x2_35_3_bc0581","eL5"
"x2_52_1_1_bc0647","eL5"
"x2_75_0_2_bc0666","eL5"
"x2_58_0_2_bc0269","eL5"
"x2_52_3_1_bc0197","eL5"
"x2_35_0_bc0354","eL5"
"x2_35_3_bc0108","eL5"
"x2_52_1_1_bc0685","eL5"
"x2_75_0_2_bc0079","eL5"
"x2_35_0_bc0797","eL5"
"x2_52_3_2_bc0410","eL5"
"x2_58_0_1_bc0927","eL5"
"x2_52_3_2_bc0512","eL5"
"x2_52_0_1_bc0572","eL5"
"x2_52_3_1_bc0389","eL5"
"x2_35_0_bc0426","eL5"
"x2_75_0_2_bc0190","eL5"
"x2_94_4_1_1_bc0501","eL5"
"x2_52_3_1_bc1037","eL5"
"x2_52_3_1_bc0248","eL5"
"x2_94_1_1_1_bc0043","eL5"
"x2_35_0_bc1503","eL5"
"x2_35_0_bc0783","eL5"
"x2_41_1_1_bc0208","eL5"
"x2_52_0_1_bc0047","eL5"
"x2_52_3_2_bc0858","eL5"
"x2_52_3_2_bc0608","eL5"
"x2_35_1_bc0344","eL5"
"x2_75_0_3_bc0115","eL5"
"x2_52_0_1_bc0400","eL5"
"x2_94_4_1_1_bc0205","eL5"
"x2_35_0_bc1058","eL5"
"x2_98_4_1_1_bc0656","eL5"
"x2_75_0_2_bc0036","eL5"
"x2_94_1_1_2_bc0598","eL5"
"x2_52_1_1_bc0650","eL5"
"x2_35_3_bc0177","eL5"
"x2_35_0_bc0521","eL5"
"x2_98_4_1_1_bc1749","eL5"
"x2_98_1_1_bc0325","eL5"
"x2_41_1_1_bc0135","eL5"
"x2_52_0_1_bc0135","eL5"
"x2_94_4_2_2_bc0209","eL5"
"x2_98_4_1_1_bc0208","eL5"
"x2_94_4_2_2_bc0065","eL5"
"x2_75_0_3_bc0800","eL5"
"x2_98_1_1_bc0018","eL5"
"x2_52_3_1_bc0506","eL5"
"x2_98_4_1_1_bc0047","eL5"
"x2_35_3_bc0072","eL5"
"x2_75_0_1_bc0104","eL5"
"x2_52_0_1_bc0683","eL6"
"x2_52_0_1_bc0237","eL6"
"x2_35_1_bc0064","eL6"
"x2_98_4_1_2_bc0757","eL6"
"x2_35_0_bc1181","eL6"
"x2_52_3_2_bc0683","eL6"
"x2_94_4_2_1_bc0114","eL6"
"x2_75_0_2_bc0374","eL6"
"x2_52_0_1_bc0640","eL6"
"x2_52_3_2_bc0849","eL6"
"x2_52_3_1_bc0398","eL6"
"x2_52_3_2_bc0850","eL6"
"x2_75_0_4_bc0313","eL6"
"x2_52_1_2_bc0332","eL6"
"x2_94_1_1_2_bc0038","eL6"
"x2_58_0_2_bc0062","eL6"
"x2_41_1_1_bc2891","eL6"
"x2_52_0_2_bc0083","eL6"
"x2_52_1_1_bc0692","eL6"
"x2_94_1_1_2_bc0064","eL6"
"x2_35_0_bc0616","eL6"
"x2_35_0_bc0444","eL6"
"x2_94_4_2_1_bc1239","eL6"
"x2_41_1_1_bc0072","eL6"
"x2_75_0_2_bc0658","eL6"
"x2_52_0_2_bc0156","eL6"
"x2_94_1_1_2_bc0251","eL6"
"x2_41_1_1_bc1350","eL6"
"x2_35_3_bc0143","eL6"
"x2_35_0_bc2518","eL6"
"x2_94_4_1_2_bc0192","eL6"
"x2_52_3_2_bc0161","eL6"
"x2_52_3_1_bc0580","eL6"
"x2_52_0_1_bc0644","eL6"
"x2_35_3_bc0971","eL6"
"x2_94_4_1_1_bc0500","eL6"
"x2_52_0_1_bc0427","eL6"
"x2_94_1_1_2_bc0250","eL6"
"x2_75_0_3_bc0503","eL6"
"x2_35_1_bc0643","eL6"
"x2_58_0_1_bc1064","eL6"
"x2_35_0_bc1656","eL6"
"x2_94_4_2_1_bc0019","eL6"
"x2_58_0_1_bc2480","eL6"
"x2_75_0_4_bc0240","eL6"
"x2_98_4_2_1_bc0083","eL6"
"x2_58_0_2_bc1626","eL6"
"x2_35_3_bc0220","eL6"
"x2_98_4_2_1_bc1928","eL6"
"x2_94_1_2_bc1629","eL6"
"x2_41_1_1_bc2998","eL6"
"x2_58_0_2_bc0250","eL6"
"x2_52_3_1_bc0043","eL6"
"x2_52_0_1_bc2450","eL6"
"x2_98_4_1_2_bc0091","eL6"
"x2_52_3_1_bc0308","eL6"
"x2_52_1_2_bc0028","eL6"
"x2_94_4_2_1_bc0469","eL6"
"x2_52_3_1_bc0415","eL6"
"x2_75_0_4_bc0717","eL6"
"x2_75_0_3_bc0702","eL6"
"x2_98_4_1_1_bc0235","eL6"
"x2_98_4_1_1_bc0162","eL6"
"x2_75_0_2_bc0418","eL6"
"x2_75_0_4_bc0356","eL6"
"x2_52_3_2_bc0261","eL6"
"x2_35_0_bc0631","eL6"
"x2_94_4_1_2_bc0188","eL6"
"x2_52_1_2_bc0677","eL6"
"x2_35_0_bc2327","eL6"
"x2_52_3_1_bc0609","eL6"
"x2_35_1_bc0770","eL6"
"x2_98_4_2_2_bc0260","eL6"
"x2_52_1_2_bc1006","eL6"
"x2_75_0_3_bc0295","eL6"
"x2_35_0_bc0889","eL6"
"x2_58_0_1_bc0439","eL6"
"x2_52_3_2_bc0667","eL6"
"x2_58_0_1_bc1838","eL6"
"x2_98_4_2_2_bc0258","eL6"
"x2_35_3_bc0702","eL6"
"x2_75_0_2_bc0523","eL6"
"x2_41_1_1_bc0708","eL6"
"x2_52_3_2_bc1087","eL6"
"x2_52_1_1_bc1287","eL6"
"x2_94_1_1_1_bc0334","eL6"
"x2_35_0_bc0820","eL6"
"x2_58_0_1_bc0202","eL6"
"x2_41_1_1_bc0041","eL6"
"x2_52_0_1_bc0417","eL6"
"x2_75_0_2_bc0080","eL6"
"x2_58_0_2_bc0369","eL6"
"x2_35_1_bc0347","eL6"
"x2_75_0_2_bc0279","eL6"
"x2_52_3_1_bc2505","eL6"
"x2_94_1_1_2_bc0231","eL6"
"x2_35_0_bc0987","eL6"
"x2_58_0_1_bc0412","eL6"
"x2_35_1_bc0496","eL6"
"x2_75_0_4_bc1183","eL6"
"x2_58_0_1_bc0552","eL6"
"x2_58_0_1_bc3710","eL6"
"x2_35_0_bc0568","eL6"
"x2_98_4_2_2_bc1570","eL6"
"x2_94_4_1_1_bc0372","eL6"
"x2_98_4_2_2_bc0252","eL6"
"x2_52_0_1_bc0600","eL6"
"x2_52_3_1_bc2511","eL6"
"x2_41_1_1_bc1697","eL6"
"x2_35_0_bc1441","eL6"
"x2_58_0_1_bc0913","eL6"
"x2_35_0_bc1254","eL6"
"x2_75_0_1_bc0732","eL6"
"x2_52_0_2_bc0253","eL6"
"x2_98_4_1_2_bc0522","eL6"
"x2_35_0_bc0598","eL6"
"x2_41_1_1_bc0356","eL6"
"x2_52_3_2_bc0682","eL6"
"x2_35_0_bc0686","eL6"
"x2_41_1_1_bc3475","eL6"
"x2_98_4_2_2_bc0419","eL6"
"x2_98_4_2_1_bc0307","eL6"
"x2_41_1_1_bc2378","eL6"
"x2_35_0_bc0118","eL6"
"x2_52_0_1_bc0103","eL6"
"x2_75_0_1_bc0413","eL6"
"x2_52_3_1_bc0747","eL6"
"x2_41_1_1_bc1188","eL6"
"x2_75_0_1_bc0952","eL6"
"x2_41_1_1_bc0725","eL6"
"x2_94_1_2_bc0997","eL6"
"x2_58_0_1_bc0657","eL6"
"x2_58_0_1_bc1834","eL6"
"x2_98_4_1_1_bc0420","eL6"
"x2_35_0_bc0719","eL6"
"x2_35_0_bc2090","eL6"
"x2_52_3_1_bc0696","eL6"
"x2_94_4_2_2_bc0075","eL6"
"x2_35_0_bc0092","eL6"
"x2_41_1_1_bc1669","eL6"
"x2_52_0_1_bc1221","eL6"
"x2_52_1_2_bc1500","eL6"
"x2_52_1_2_bc1113","eL6"
"x2_94_1_1_1_bc0823","eL6"
"x2_58_0_1_bc0553","eL6"
"x2_94_1_2_bc0383","eL6"
"x2_52_0_2_bc0080","eL6"
"x2_98_4_2_2_bc0102","eL6"
"x2_52_1_2_bc1077","eL6"
"x2_41_1_1_bc2762","eL6"
"x2_52_3_2_bc0991","eL6"
"x2_98_1_1_bc0251","eL6"
"x2_41_1_1_bc0262","eL6"
"x2_41_1_1_bc0755","eL6"
"x2_94_4_1_1_bc0080","eL6"
"x2_35_0_bc0829","eL6"
"x2_58_0_2_bc0464","eL6"
"x2_52_0_1_bc0807","eL6"
"x2_94_1_1_2_bc0074","eL6"
"x2_58_0_1_bc2282","eL6"
"x2_52_3_2_bc0594","eL6"
"x2_52_3_2_bc2487","eL6"
"x2_41_1_1_bc0108","eL6"
"x2_35_1_bc0211","eL6"
"x2_52_3_2_bc0661","eL6"
"x2_94_4_1_2_bc0118","eL6"
"x2_58_0_1_bc0430","eL6"
"x2_94_1_1_2_bc0192","eL6"
"x2_94_1_1_1_bc0148","eL6"
"x2_35_0_bc1018","eL6"
"x2_52_3_1_bc0399","eL6"
"x2_58_0_1_bc0452","eL6"
"x2_35_3_bc0547","eL6"
"x2_98_4_2_2_bc1146","eL6"
"x2_58_0_1_bc0643","eL6"
"x2_52_0_1_bc0093","eL6"
"x2_52_0_1_bc0410","eL6"
"x2_75_0_3_bc1690","eL6"
"x2_94_4_1_2_bc1138","eL6"
"x2_41_1_1_bc0785","eL6"
"x2_41_1_1_bc0496","eL6"
"x2_75_0_4_bc0484","eL6"
"x2_52_3_1_bc0397","eL6"
"x2_52_3_2_bc1206","eL6"
"x2_94_4_1_1_bc0487","eL6"
"x2_75_0_1_bc0174","eL6"
"x2_75_0_1_bc0304","eL6"
"x2_52_0_1_bc0854","eL6"
"x2_98_4_1_1_bc0458","eL6"
"x2_75_0_1_bc0812","eL6"
"x2_35_0_bc1092","eL6"
"x2_94_4_2_1_bc0531","eL6"
"x2_94_4_2_2_bc1355","eL6"
"x2_94_4_2_2_bc0073","eL6"
"x2_94_1_1_1_bc0179","eL6"
"x2_94_1_1_1_bc0690","eL6"
"x2_52_3_1_bc0057","eL6"
"x2_52_0_1_bc1523","eL6"
"x2_94_1_1_2_bc0158","eL6"
"x2_41_1_1_bc0027","eL6"
"x2_52_3_2_bc0714","eL6"
"x2_52_1_2_bc0143","eL6"
"x2_75_0_3_bc0624","eL6"
"x2_41_1_1_bc0486","eL6"
"x2_52_3_2_bc2262","eL6"
"x2_41_1_1_bc0537","eL6"
"x2_94_1_1_2_bc0117","eL6"
"x2_41_1_1_bc0364","eL6"
"x2_41_1_1_bc1019","eL6"
"x2_35_0_bc1065","eL6"
"x2_98_4_2_2_bc0265","eL6"
"x2_52_0_1_bc0292","eL6"
"x2_94_1_1_2_bc0203","eL6"
"x2_98_1_1_bc1674","eL6"
"x2_94_4_1_1_bc0051","eL6"
"x2_94_1_1_1_bc0541","eL6"
"x2_75_0_3_bc0060","eL6"
"x2_94_1_1_2_bc0311","eL6"
"x2_75_0_2_bc1735","eL6"
"x2_94_1_1_1_bc0167","eL6"
"x2_94_1_1_1_bc0250","eL6"
"x2_98_4_2_2_bc0340","eL6"
"x2_35_0_bc1475","eL6"
"x2_75_0_4_bc0617","eL6"
"x2_52_1_2_bc2235","eL6"
"x2_94_4_2_1_bc0246","eL6"
"x2_52_0_1_bc0747","eL6"
"x2_94_4_1_1_bc1033","eL6"
"x2_58_0_1_bc0672","eL6"
"x2_35_0_bc0481","eL6"
"x2_58_0_1_bc2312","eL6"
"x2_52_0_1_bc0703","eL6"
"x2_58_0_2_bc1551","eL6"
"x2_41_1_1_bc1749","eL6"
"x2_52_1_2_bc0558","eL6"
"x2_35_0_bc0210","eL6"
"x2_41_1_1_bc0598","eL6"
"x2_58_0_1_bc0952","eL6"
"x2_75_0_4_bc0473","eL6"
"x2_58_0_1_bc1068","eL6"
"x2_94_4_1_1_bc0427","eL6"
"x2_94_4_1_1_bc2158","eL6"
"x2_41_1_1_bc0052","eL6"
"x2_35_0_bc1743","eL6"
"x2_94_4_2_2_bc0104","eL6"
"x2_35_0_bc0777","eL6"
"x2_94_1_1_1_bc0746","eL6"
"x2_35_0_bc0982","eL6"
"x2_98_4_2_1_bc0288","eL6"
"x2_52_1_1_bc0436","eL6"
"x2_35_0_bc2641","eL6"
"x2_35_0_bc1260","eL6"
"x2_52_1_1_bc0097","eL6"
"x2_52_0_1_bc3030","eL6"
"x2_98_4_2_2_bc0053","eL6"
"x2_94_4_1_1_bc0701","eL6"
"x2_58_0_1_bc0975","eL6"
"x2_52_3_2_bc0960","eL6"
"x2_35_0_bc1033","eL6"
"x2_41_1_1_bc0548","eL6"
"x2_52_3_1_bc2014","eL6"
"x2_52_0_2_bc0041","eL6"
"x2_58_0_1_bc1528","eL6"
"x2_41_1_1_bc0251","eL6"
"x2_52_1_1_bc1911","eL6"
"x2_41_1_1_bc1346","eL6"
"x2_94_4_1_2_bc0246","eL6"
"x2_52_1_2_bc0368","eL6"
"x2_52_0_1_bc1601","eL6"
"x2_52_1_1_bc1308","eL6"
"x2_75_0_3_bc1126","eL6"
"x2_35_0_bc0125","eL6"
"x2_41_1_1_bc0255","eL6"
"x2_75_0_2_bc0281","eL6"
"x2_94_1_2_bc0052","eL6"
"x2_94_1_1_2_bc1265","eL6"
"x2_52_3_1_bc0388","eL6"
"x2_94_1_1_1_bc0266","eL6"
"x2_58_0_1_bc0522","eL6"
"x2_94_4_2_1_bc0191","eL6"
"x2_52_1_1_bc0194","eL6"
"x2_98_4_2_1_bc1113","eL6"
"x2_35_0_bc0381","eL6"
"x2_75_0_4_bc0097","eL6"
"x2_41_1_1_bc1004","eL6"
"x2_98_4_1_2_bc0154","eL6"
"x2_41_1_1_bc0134","eL6"
"x2_75_0_2_bc0645","eL6"
"x2_75_0_2_bc0438","eL6"
"x2_41_1_1_bc2595","eL6"
"x2_52_0_1_bc0075","eL6"
"x2_75_0_1_bc0593","eL6"
"x2_35_0_bc1161","eL6"
"x2_94_1_2_bc0860","eL6"
"x2_52_1_1_bc0700","eL6"
"x2_94_4_2_2_bc1255","eL6"
"x2_52_1_1_bc1665","eL6"
"x2_52_1_2_bc1208","eL6"
"x2_94_4_1_2_bc1263","eL6"
"x2_94_1_1_2_bc0057","eL6"
"x2_58_0_1_bc0387","eL6"
"x2_75_0_1_bc2658","eL6"
"x2_98_1_1_bc0077","eL6"
"x2_75_0_4_bc1968","eL6"
"x2_94_4_1_1_bc0485","eL6"
"x2_52_1_2_bc1042","eL6"
"x2_35_3_bc0186","eL6"
"x2_35_0_bc1011","eL6"
"x2_98_4_2_1_bc0421","eL6"
"x2_94_1_2_bc0242","eL6"
"x2_52_1_2_bc0141","eL6"
"x2_52_3_2_bc0445","eL6"
"x2_52_1_1_bc0687","eL6"
"x2_94_1_1_1_bc0951","eL6"
"x2_94_4_1_1_bc0103","eL6"
"x2_35_0_bc0764","eL6"
"x2_52_1_2_bc1337","eL6"
"x2_52_1_1_bc2152","eL6"
"x2_52_3_1_bc0753","eL6"
"x2_52_0_1_bc0753","eL6"
"x2_75_0_4_bc0146","eL6"
"x2_35_0_bc0075","eL6"
"x2_52_1_1_bc2459","eL6"
"x2_52_0_1_bc0714","eL6"
"x2_52_0_1_bc0282","eL6"
"x2_94_1_1_1_bc0217","eL6"
"x2_52_3_2_bc2595","eL6"
"x2_35_3_bc0364","eL6"
"x2_52_0_1_bc1760","eL6"
"x2_35_0_bc1416","eL6"
"x2_58_0_1_bc0255","eL6"
"x2_41_1_1_bc0743","eL6"
"x2_41_1_1_bc0716","eL6"
"x2_58_0_1_bc0989","eL6"
"x2_52_1_1_bc0969","eL6"
"x2_75_0_3_bc1133","eL6"
"x2_35_0_bc1132","eL6"
"x2_75_0_3_bc0057","eL6"
"x2_52_3_1_bc2266","eL6"
"x2_35_0_bc0951","eL6"
"x2_94_4_1_2_bc1602","eL6"
"x2_94_1_1_1_bc0200","eL6"
"x2_41_1_1_bc0311","eL6"
"x2_58_0_1_bc0066","eL6"
"x2_58_0_1_bc0203","eL6"
"x2_35_0_bc1236","eL6"
"x2_58_0_1_bc1571","eL6"
"x2_52_1_1_bc0895","eL6"
"x2_94_4_2_1_bc0354","eL6"
"x2_94_4_1_1_bc0166","eL6"
"x2_41_1_1_bc1108","eL6"
"x2_35_3_bc0672","eL6"
"x2_98_4_2_2_bc0133","eL6"
"x2_41_1_1_bc3197","eL6"
"x2_52_1_1_bc0268","eL6"
"x2_58_0_1_bc0053","eL6"
"x2_52_3_2_bc0902","eL6"
"x2_41_1_1_bc1090","eL6"
"x2_52_1_1_bc1967","eL6"
"x2_98_1_1_bc0361","eL6"
"x2_52_1_2_bc0338","eL6"
"x2_52_1_2_bc1133","eL6"
"x2_58_0_1_bc0756","eL6"
"x2_52_0_1_bc0389","eL6"
"x2_75_0_3_bc1504","eL6"
"x2_41_1_1_bc0176","eL6"
"x2_75_0_1_bc0439","eL6"
"x2_41_1_1_bc0250","eL6"
"x2_94_1_2_bc1166","Endo"
"x2_35_0_bc1980","Endo"
"x2_98_4_1_1_bc0708","Endo"
"x2_58_0_1_bc2032","Endo"
