"","celltype"
"F2S4_160328_006_B01","eL5"
"F2S4_160328_006_C01","eL5"
"F2S4_160328_006_D01","eL5"
"F2S4_160328_006_E01","eL5"
"F2S4_160328_006_F01","eL5"
"F2S4_160328_006_G01","eL5"
"F2S4_160328_006_H01","eL5"
"F2S4_160328_007_A01","eL5"
"F2S4_160328_007_B01","eL5"
"F2S4_160328_007_D01","eL5"
"F2S4_160328_007_E01","eL5"
"F2S4_160328_007_F01","eL5"
"F2S4_160328_007_G01","eL5"
"F2S4_160328_008_A01","eL5"
"F2S4_160328_008_B01","eL5"
"F2S4_160328_008_C01","eL5"
"F2S4_160328_008_D01","eL5"
"F2S4_160328_008_E01","eL5"
"F2S4_160328_008_F01","eL5"
"F2S4_160328_009_A01","eL6"
"F2S4_160328_009_C01","eL6"
"F2S4_160328_009_E01","eL6"
"F2S4_160328_009_F01","eL6"
"F2S4_160328_009_G01","eL6"
"F2S4_160328_009_H01","eL6"
"F2S4_160328_010_F01","eL6"
"F2S4_160328_010_G01","eL6"
"F2S4_160328_010_H01","eL6"
"F2S4_160328_011_A01","eL6"
"F2S4_160328_011_B01","eL5"
"F2S4_160328_011_C01","eL5"
"F2S4_160328_011_D01","eL5"
"F2S4_160328_011_E01","eL5"
"F2S4_160328_011_F01","eL5"
"F2S4_160328_011_G01","eL5"
"F2S4_160328_011_H01","eL5"
"F2S4_160328_012_A01","eL5"
"F2S4_160328_012_F01","eL5"
"F2S4_160328_012_G01","eL5"
"F2S4_160328_013_A01","eL5"
"F2S4_160328_013_B01","eL5"
"F2S4_160328_013_D01","eL5"
"F2S4_160328_013_E01","eL5"
"F2S4_160328_013_F01","eL5"
"F2S4_160328_013_G01","eL5"
"F2S4_160328_013_H01","eL5"
"F2S4_160328_014_A01","eL5"
"F2S4_160328_014_B01","eL5"
"F2S4_160328_014_C01","eL5"
"F2S4_160328_014_D01","eL6"
"F2S4_160329_001_A01","eL2/3"
"F2S4_160329_001_C01","eL2/3"
"F2S4_160329_001_D01","eL2/3"
"F2S4_160329_001_E01","eL2/3"
"F2S4_160329_001_F01","eL2/3"
"F2S4_160329_001_G01","eL2/3"
"F2S4_160329_002_A01","eL2/3"
"F2S4_160329_002_B01","eL2/3"
"F2S4_160329_002_C01","eL2/3"
"F2S4_160329_002_D01","eL2/3"
"F2S4_160329_002_E01","eL2/3"
"F2S4_160329_002_G01","eL2/3"
"F2S4_160329_002_H01","eL2/3"
"F2S4_160329_003_A01","eL2/3"
"F2S4_160329_003_B01","eL2/3"
"F2S4_160329_003_C01","eL2/3"
"F2S4_160329_003_D01","eL2/3"
"F2S4_160329_003_E01","eL2/3"
"F2S4_160329_003_F01","eL2/3"
"F2S4_160329_003_G01","eL2/3"
"F2S4_160329_003_H01","eL2/3"
"F2S4_160329_004_A01","eL2/3"
"F2S4_160329_004_B01","eL2/3"
"F2S4_160329_004_C01","eL2/3"
"F2S4_160329_004_D01","eL2/3"
"F2S4_160329_004_E01","eL2/3"
"F2S4_160329_004_F01","eL2/3"
"F2S4_160329_004_G01","eL2/3"
"F2S4_160329_004_H01","eL2/3"
"F2S4_160329_005_A01","eL2/3"
"F2S4_160329_005_B01","eL2/3"
"F2S4_160329_005_C01","eL2/3"
"F2S4_160329_005_D01","eL2/3"
"F2S4_160329_005_E01","eL2/3"
"F2S4_160329_005_F01","eL2/3"
"F2S4_160329_005_G01","eL2/3"
"F2S4_160329_005_H01","eL2/3"
"F2S4_160329_006_A01","eL4"
"F2S4_160329_006_B01","eL4"
"F2S4_160329_006_C01","eL4"
"F2S4_160329_006_D01","eL5"
"F2S4_160329_006_E01","eL4"
"F2S4_160329_006_F01","eL4"
"F2S4_160329_006_G01","eL4"
"F2S4_160329_006_H01","eL4"
"F2S4_160329_007_A01","eL4"
"F2S4_160329_007_B01","eL4"
"F2S4_160329_007_C01","eL4"
"F2S4_160329_007_D01","eL4"
"F2S4_160329_007_E01","eL4"
"F2S4_160329_007_F01","eL4"
"F2S4_160329_007_G01","eL4"
"F2S4_160329_007_H01","eL4"
"F2S4_160329_008_A01","eL4"
"F2S4_160329_008_B01","eL4"
"F2S4_160329_008_C01","eL4"
"F2S4_160329_008_D01","eL4"
"F2S4_160329_008_E01","eL4"
"F2S4_160329_009_A01","eL4"
"F2S4_160329_009_B01","eL4"
"F2S4_160329_009_C01","eL4"
"F2S4_160329_009_F01","eL4"
"F2S4_160329_009_G01","eL5"
"F2S4_160329_009_H01","eL4"
"F2S4_160329_010_A01","eL4"
"F2S4_160329_010_B01","eL4"
"F2S4_160329_010_C01","eL4"
"F2S4_160329_010_D01","eL4"
"F2S4_160329_010_E01","eL4"
"F2S4_160329_010_F01","eL5"
"F2S4_160329_010_G01","eL4"
"F2S4_160329_010_H01","eL4"
"F2S4_160329_011_B01","eL6"
"F2S4_160329_011_D01","eL5"
"F2S4_160329_012_D01","eL5"
"F2S4_160329_012_E01","eL5"
"F2S4_160329_012_G01","eL6"
"F2S4_160329_013_B01","eL6"
"F2S4_160329_013_C01","eL5"
"F2S4_160329_014_D01","eL5"
"F2S4_160329_014_F01","eL5"
"F2S4_160329_015_B01","eL4"
"F2S4_160329_015_E01","eL5"
"F2S4_160329_015_G01","Oligo"
"F2S4_160329_015_H01","eL5"
"F2S4_160329_016_D01","eL6"
"F2S4_160329_016_E01","eL6"
"F2S4_160329_016_F01","eL6"
"F2S4_160329_016_G01","eL6"
"F2S4_160329_016_H01","eL6"
"F2S4_160329_017_A01","eL6"
"F2S4_160329_017_C01","eL6"
"F2S4_160329_017_D01","eL6"
"F2S4_160329_017_E01","eL6"
"F2S4_160329_017_F01","eL6"
"F2S4_160329_017_G01","eL6"
"F2S4_160329_018_A01","eL6"
"F2S4_160329_018_D01","eL6"
"F2S4_160329_018_E01","eL6"
"F2S4_160329_018_F01","eL6"
"F2S4_160329_018_G01","eL6"
"F2S4_160329_018_H01","eL6"
"F2S4_160329_019_B01","eL6"
"F2S4_160329_019_C01","eL6"
"F2S4_160329_019_D01","eL6"
"F2S4_160329_019_E01","eL6"
"F2S4_160329_019_F01","eL6"
"F2S4_160329_019_G01","eL6"
"F2S4_160329_019_H01","eL6"
"F2S4_160329_020_A01","eL6"
"F2S4_160329_020_B01","eL6"
"F2S4_160329_020_C01","eL6"
"F2S4_160329_020_D01","eL6"
"F2S4_160329_020_E01","eL6"
"F2S4_160329_020_F01","eL6"
"F2S4_160329_020_G01","eL6"
"F2S4_160329_021_A01","eL6"
"F2S4_160329_021_B01","eL6"
"F2S4_160329_021_C01","eL6"
"F2S4_160329_021_D01","eL6"
"F2S4_160329_021_E01","eL6"
"F2S4_160329_021_F01","eL6"
"F2S4_160329_021_G01","eL6"
"F2S4_160329_021_H01","eL6"
"F2S4_160329_022_A01","eL6"
"F2S4_160329_022_B01","eL6"
"F2S4_160329_022_D01","eL6"
"F2S4_160329_022_E01","eL6"
"F2S4_160329_022_F01","eL6"
"F2S4_160329_022_G01","eL6"
"F2S4_160329_023_A01","eL6"
"F2S4_160329_023_B01","eL6"
"F2S4_160329_023_C01","eL6"
"F2S4_160329_023_D01","eL6"
"F2S4_160329_023_E01","eL6"
"F2S4_160329_023_F01","eL6"
"F2S4_160329_023_G01","eL6"
"F2S4_160329_023_H01","eL6"
"F2S4_160329_024_A01","eL6"
"F2S4_160329_024_B01","eL6"
"F2S4_160329_024_C01","eL6"
"F2S4_160329_024_D01","eL6"
"F2S4_160329_024_E01","eL6"
"F2S4_160329_024_F01","eL6"
"F2S4_160329_024_H01","eL6"
"F2S4_160329_025_A01","eL6"
"F2S4_160329_025_B01","eL6"
"F2S4_160329_025_C01","eL6"
"F2S4_160329_025_E01","eL6"
"F2S4_160329_025_F01","eL6"
"F2S4_160329_025_G01","eL6"
"F2S4_160329_025_H01","eL6"
"F2S4_160329_026_C01","eL5"
"F2S4_160329_027_B01","eL5"
"F2S4_160329_028_B01","eL5"
"F2S4_160329_028_G01","eL5"
"F2S4_160329_029_A01","eL6"
"F2S4_160329_029_B01","eL5"
"F2S4_160329_029_C01","eL6"
"F2S4_160329_029_D01","eL6"
"F2S4_160329_029_E01","eL5"
"F2S4_160329_029_F01","eL6"
"F2S4_160329_029_G01","eL6"
"F2S4_160329_029_H01","eL5"
"F2S4_160329_030_B01","eL6"
"F2S4_160329_030_G01","eL5"
"F2S4_160330_002_A01","eL2/3"
"F2S4_160330_002_B01","eL2/3"
"F2S4_160330_003_A01","eL4"
"F2S4_160330_003_B01","eL2/3"
"F2S4_160330_003_C01","eL2/3"
"F2S4_160330_004_D01","eL2/3"
"F2S4_160330_004_E01","eL4"
"F2S4_160330_004_H01","eL4"
"F2S4_160330_006_B01","eL6"
"F2S4_160330_006_C01","eL6"
"F2S4_160330_006_D01","eL6"
"F2S4_160330_006_E01","eL6"
"F2S4_160330_006_G01","eL6"
"F2S4_160330_006_H01","eL6"
"F2S4_160330_007_A01","eL6"
"F2S4_160330_007_B01","eL6"
"F2S4_160330_007_C01","eL6"
"F2S4_160330_007_D01","eL6"
"F2S4_160330_007_E01","eL6"
"F2S4_160330_007_F01","eL6"
"F2S4_160330_007_H01","eL6"
"F2S4_160330_008_A01","eL6"
"F2S4_160330_008_B01","eL6"
"F2S4_160330_008_C01","eL6"
"F2S4_160330_008_D01","eL6"
"F2S4_160330_008_F01","eL6"
"F2S4_160330_008_G01","eL6"
"F2S4_160330_009_A01","eL6"
"F2S4_160330_009_B01","eL6"
"F2S4_160330_009_D01","eL6"
"F2S4_160330_009_E01","eL6"
"F2S4_160330_009_F01","eL6"
"F2S4_160330_009_G01","eL6"
"F2S4_160330_009_H01","eL6"
"F2S4_160330_010_A01","eL6"
"F2S4_160330_010_B01","eL6"
"F2S4_160330_010_C01","eL6"
"F2S4_160330_010_E01","eL6"
"F2S4_160330_010_F01","eL6"
"F2S4_160330_010_G01","eL6"
"F2S4_160330_010_H01","eL6"
"F2S4_160330_011_A01","eL4"
"F2S4_160330_011_B01","eL4"
"F2S4_160330_011_C01","eL4"
"F2S4_160330_011_D01","eL4"
"F2S4_160330_011_F01","eL4"
"F2S4_160330_011_G01","eL4"
"F2S4_160330_011_H01","eL4"
"F2S4_160330_012_A01","eL4"
"F2S4_160330_012_B01","eL4"
"F2S4_160330_012_C01","eL4"
"F2S4_160330_012_D01","eL4"
"F2S4_160330_012_F01","eL4"
"F2S4_160330_012_G01","eL4"
"F2S4_160330_012_H01","eL4"
"F2S4_160330_013_A01","eL4"
"F2S4_160330_013_B01","eL4"
"F2S4_160330_013_C01","eL4"
"F2S4_160330_013_E01","eL4"
"F2S4_160330_013_F01","eL4"
"F2S4_160330_013_G01","eL4"
"F2S4_160330_013_H01","eL4"
"F2S4_160330_014_A01","eL4"
"F2S4_160330_014_B01","eL4"
"F2S4_160330_014_C01","eL4"
"F2S4_160330_014_E01","eL4"
"F2S4_160330_014_G01","eL4"
"F2S4_160330_014_H01","eL4"
"F2S4_160330_015_A01","eL4"
"F2S4_160330_015_B01","eL4"
"F2S4_160330_015_D01","eL4"
"F2S4_160330_015_E01","eL4"
"F2S4_160330_015_G01","eL4"
"F2S4_160330_015_H01","eL4"
"F2S4_160330_016_A01","eL2/3"
"F2S4_160330_016_B01","eL2/3"
"F2S4_160330_016_C01","eL2/3"
"F2S4_160330_016_D01","eL2/3"
"F2S4_160330_016_E01","eL2/3"
"F2S4_160330_016_F01","eL2/3"
"F2S4_160330_016_H01","eL2/3"
"F2S4_160330_017_B01","eL2/3"
"F2S4_160330_017_C01","eL2/3"
"F2S4_160330_017_E01","eL2/3"
"F2S4_160330_017_F01","eL2/3"
"F2S4_160330_017_G01","eL2/3"
"F2S4_160330_017_H01","eL2/3"
"F2S4_160330_018_A01","eL4"
"F2S4_160330_018_B01","eL2/3"
"F2S4_160330_018_C01","eL2/3"
"F2S4_160330_018_D01","eL2/3"
"F2S4_160330_018_E01","eL4"
"F2S4_160330_018_F01","eL2/3"
"F2S4_160330_018_H01","eL2/3"
"F2S4_160330_019_A01","eL2/3"
"F2S4_160330_019_E01","eL2/3"
"F2S4_160330_019_F01","eL2/3"
"F2S4_160330_019_G01","eL2/3"
"F2S4_160330_020_D01","eL2/3"
"F2S4_160330_020_E01","eL2/3"
"F2S4_160330_020_F01","eL2/3"
"F2S4_160330_020_G01","eL2/3"
"F2S4_160330_020_H01","eL4"
"F2S4_160330_021_C01","eL4"
"F2S4_160330_021_E01","eL4"
"F2S4_160330_021_F01","eL4"
"F2S4_160330_021_G01","eL4"
"F2S4_160330_021_H01","eL4"
"F2S4_160330_022_A01","eL4"
"F2S4_160330_022_D01","eL4"
"F2S4_160330_022_F01","eL4"
"F2S4_160330_022_G01","eL5"
"F2S4_160330_022_H01","eL4"
"F2S4_160330_023_A01","eL4"
"F2S4_160330_023_B01","eL4"
"F2S4_160330_023_C01","eL4"
"F2S4_160330_023_D01","eL5"
"F2S4_160330_023_E01","eL4"
"F2S4_160330_023_F01","eL5"
"F2S4_160330_023_G01","eL4"
"F2S4_160330_023_H01","eL4"
"F2S4_160330_024_A01","eL4"
"F2S4_160330_024_B01","eL4"
"F2S4_160330_024_C01","eL4"
"F2S4_160330_024_E01","eL5"
"F2S4_160330_024_F01","eL4"
"F2S4_160330_024_G01","eL4"
"F2S4_160330_024_H01","eL5"
"F2S4_160330_025_C01","eL4"
"F2S4_160330_025_D01","eL4"
"F2S4_160330_025_E01","eL4"
"F2S4_160330_025_F01","eL4"
"F2S4_160330_025_G01","eL4"
"F2S4_160330_025_H01","eL5"
"F2S4_160330_026_A01","eL6"
"F2S4_160330_026_B01","eL6"
"F2S4_160330_026_C01","eL6"
"F2S4_160330_026_D01","eL6"
"F2S4_160330_026_E01","eL6"
"F2S4_160330_026_F01","eL6"
"F2S4_160330_026_G01","eL6"
"F2S4_160330_026_H01","eL6"
"F2S4_160330_027_A01","eL6"
"F2S4_160330_027_C01","eL6"
"F2S4_160330_027_D01","eL6"
"F2S4_160330_027_E01","eL6"
"F2S4_160330_027_F01","eL6"
"F2S4_160330_027_G01","eL6"
"F2S4_160330_027_H01","eL6"
"F2S4_160330_028_A01","eL6"
"F2S4_160330_028_B01","eL6"
"F2S4_160330_028_C01","eL6"
"F2S4_160330_028_D01","eL6"
"F2S4_160330_028_E01","eL6"
"F2S4_160330_028_F01","eL6"
"F2S4_160330_028_G01","eL6"
"F2S4_160330_028_H01","eL6"
"F2S4_160330_029_A01","eL6"
"F2S4_160330_029_B01","eL6"
"F2S4_160330_029_C01","eL6"
"F2S4_160330_029_D01","eL6"
"F2S4_160330_029_F01","eL6"
"F2S4_160330_029_G01","eL6"
"F2S4_160330_029_H01","eL6"
"F2S4_160330_030_A01","eL6"
"F2S4_160330_030_B01","eL6"
"F2S4_160330_030_C01","eL6"
"F2S4_160330_030_D01","eL6"
"F2S4_160330_030_E01","eL6"
"F2S4_160330_030_F01","eL6"
"F2S4_160330_030_G01","eL6"
"F2S4_160330_030_H01","eL6"
"F2S4_160404_006_F01","eL2/3"
"F2S4_160404_014_E01","eL2/3"
"F2S4_160404_015_A01","eL2/3"
"F2S4_160404_017_B01","eL2/3"
"F2S4_160404_017_C01","eL2/3"
"F2S4_160404_030_B01","Oligo"
"F2S4_160404_032_B01","eL2/3"
"F2S4_160404_032_G01","eL2/3"
"F2S4_160404_033_C01","eL2/3"
"F2S4_160404_043_E01","eL2/3"
"F2S4_160404_046_H01","eL2/3"
"F2S4_160405_034_A01","eL2/3"
"F2S4_160412_007_C01","eL5"
"F2S4_160412_008_D01","eL5"
"F2S4_160413_007_G01","Oligo"
"F2S4_160419_006_A01","Oligo"
"F2S4_160419_012_A01","eL2/3"
"F2S4_160419_013_A01","eL2/3"
"F2S4_160422_001_A01","eL5"
"F2S4_160422_001_B01","eL4"
"F2S4_160422_001_C01","eL5"
"F2S4_160422_001_D01","eL4"
"F2S4_160422_001_E01","eL4"
"F2S4_160422_001_F01","eL4"
"F2S4_160422_001_G01","eL4"
"F2S4_160422_001_H01","eL4"
"F2S4_160422_002_C01","eL4"
"F2S4_160422_002_D01","eL4"
"F2S4_160422_002_E01","eL4"
"F2S4_160422_002_F01","eL4"
"F2S4_160422_002_H01","eL4"
"F2S4_160422_003_A01","eL4"
"F2S4_160422_003_C01","eL4"
"F2S4_160422_003_E01","eL4"
"F2S4_160422_003_F01","eL4"
"F2S4_160422_003_G01","eL4"
"F2S4_160422_003_H01","eL4"
"F2S4_160422_004_A01","eL4"
"F2S4_160422_004_B01","eL5"
"F2S4_160422_004_C01","eL4"
"F2S4_160422_004_D01","eL4"
"F2S4_160422_004_E01","eL4"
"F2S4_160422_004_F01","eL4"
"F2S4_160422_004_G01","eL4"
"F2S4_160422_004_H01","eL4"
"F2S4_160422_005_A01","eL4"
"F2S4_160422_005_B01","eL4"
"F2S4_160422_005_C01","eL4"
"F2S4_160422_005_D01","eL4"
"F2S4_160422_005_E01","eL4"
"F2S4_160422_005_F01","eL4"
"F2S4_160422_005_G01","eL4"
"F2S4_160422_005_H01","eL4"
"F2S4_160422_006_A01","eL4"
"F2S4_160422_006_B01","eL4"
"F2S4_160422_006_C01","eL4"
"F2S4_160422_006_D01","eL4"
"F2S4_160422_006_F01","eL4"
"F2S4_160422_006_G01","eL4"
"F2S4_160422_006_H01","eL4"
"F2S4_160422_007_A01","eL2/3"
"F2S4_160422_007_B01","eL2/3"
"F2S4_160422_007_C01","eL2/3"
"F2S4_160422_007_D01","eL2/3"
"F2S4_160422_007_E01","eL2/3"
"F2S4_160422_007_F01","eL2/3"
"F2S4_160422_007_H01","eL2/3"
"F2S4_160422_008_A01","eL2/3"
"F2S4_160422_008_B01","eL2/3"
"F2S4_160422_008_C01","eL2/3"
"F2S4_160422_008_D01","eL2/3"
"F2S4_160422_008_E01","eL2/3"
"F2S4_160422_008_F01","eL2/3"
"F2S4_160422_008_H01","eL2/3"
"F2S4_160422_009_A01","eL2/3"
"F2S4_160422_009_D01","eL2/3"
"F2S4_160422_009_E01","eL2/3"
"F2S4_160422_009_F01","eL2/3"
"F2S4_160422_009_G01","eL2/3"
"F2S4_160422_010_C01","eL2/3"
"F2S4_160422_010_E01","eL2/3"
"F2S4_160422_010_G01","eL2/3"
"F2S4_160422_010_H01","eL2/3"
"F2S4_160422_011_A01","eL2/3"
"F2S4_160422_011_B01","eL2/3"
"F2S4_160422_011_C01","eL2/3"
"F2S4_160422_011_D01","eL2/3"
"F2S4_160422_011_E01","eL2/3"
"F2S4_160422_011_G01","eL2/3"
"F2S4_160422_011_H01","eL2/3"
"F2S4_160422_012_A01","eL2/3"
"F2S4_160422_012_B01","eL2/3"
"F2S4_160422_012_D01","eL2/3"
"F2S4_160422_012_F01","eL2/3"
"F2S4_160422_012_H01","eL2/3"
"F2S4_160422_013_A01","eL6"
"F2S4_160422_013_B01","eL6"
"F2S4_160422_013_C01","eL6"
"F2S4_160422_013_D01","eL6"
"F2S4_160422_013_E01","eL6"
"F2S4_160422_013_F01","eL6"
"F2S4_160422_013_G01","eL6"
"F2S4_160422_013_H01","eL6"
"F2S4_160422_014_A01","eL6"
"F2S4_160422_014_B01","eL6"
"F2S4_160422_014_C01","eL6"
"F2S4_160422_014_D01","eL6"
"F2S4_160422_014_E01","eL6"
"F2S4_160422_014_F01","eL6"
"F2S4_160422_014_G01","eL6"
"F2S4_160422_014_H01","eL6"
"F2S4_160422_015_A01","eL6"
"F2S4_160422_015_B01","eL6"
"F2S4_160422_015_C01","eL6"
"F2S4_160422_015_D01","eL6"
"F2S4_160422_015_E01","eL6"
"F2S4_160422_015_F01","eL6"
"F2S4_160422_015_G01","eL6"
"F2S4_160422_016_A01","eL6"
"F2S4_160422_016_B01","eL6"
"F2S4_160422_016_D01","eL6"
"F2S4_160422_016_F01","eL6"
"F2S4_160422_016_G01","eL6"
"F2S4_160422_017_A01","eL6"
"F2S4_160422_017_B01","eL6"
"F2S4_160422_017_C01","eL6"
"F2S4_160422_017_D01","eL6"
"F2S4_160422_017_E01","eL6"
"F2S4_160422_017_F01","eL6"
"F2S4_160422_017_G01","eL6"
"F2S4_160422_017_H01","eL6"
"F2S4_160422_018_C01","eL6"
"F2S4_160422_018_D01","eL6"
"F2S4_160422_018_E01","eL6"
"F2S4_160422_018_F01","eL6"
"F2S4_160422_018_G01","eL6"
"F2S4_160422_018_H01","eL6"
"F2S4_160422_019_A01","eL5"
"F2S4_160422_019_B01","eL5"
"F2S4_160422_019_D01","eL5"
"F2S4_160422_019_E01","eL6"
"F2S4_160422_019_F01","eL6"
"F2S4_160422_020_A01","eL6"
"F2S4_160422_020_B01","eL6"
"F2S4_160422_020_C01","eL6"
"F2S4_160422_020_F01","eL5"
"F2S4_160422_020_H01","eL5"
"F2S4_160422_021_A01","eL5"
"F2S4_160422_021_B01","eL5"
"F2S4_160422_021_D01","eL6"
"F2S4_160422_021_F01","eL5"
"F2S4_160422_021_G01","eL5"
"F2S4_160422_021_H01","eL5"
"F2S4_160422_022_B01","eL5"
"F2S4_160422_022_D01","eL5"
"F2S4_160422_022_E01","eL5"
"F2S4_160422_022_G01","eL6"
"F2S4_160422_022_H01","eL6"
"F2S4_160422_023_A01","eL5"
"F2S4_160422_023_B01","eL5"
"F2S4_160422_023_C01","eL6"
"F2S4_160422_023_D01","eL5"
"F2S4_160422_023_E01","eL6"
"F2S4_160422_023_G01","eL5"
"F2S4_160422_023_H01","eL6"
"F2S4_160422_024_A01","eL5"
"F2S4_160422_024_D01","eL5"
"F2S4_160422_024_E01","eL6"
"F2S4_160422_024_F01","eL6"
"F2S4_160422_024_G01","eL5"
"F2S4_160422_024_H01","eL6"
"F2S4_160426_001_A01","eL6"
"F2S4_160426_001_B01","eL6"
"F2S4_160426_001_C01","eL6"
"F2S4_160426_001_D01","eL6"
"F2S4_160426_001_E01","eL5"
"F2S4_160426_001_F01","eL6"
"F2S4_160426_001_G01","eL5"
"F2S4_160426_001_H01","eL5"
"F2S4_160426_002_A01","eL5"
"F2S4_160426_002_B01","eL5"
"F2S4_160426_002_D01","eL5"
"F2S4_160426_002_G01","eL6"
"F2S4_160426_002_H01","eL5"
"F2S4_160426_003_A01","eL6"
"F2S4_160426_003_B01","eL6"
"F2S4_160426_003_C01","eL5"
"F2S4_160426_003_D01","eL6"
"F2S4_160426_003_E01","eL6"
"F2S4_160426_003_F01","eL5"
"F2S4_160426_003_G01","eL5"
"F2S4_160426_003_H01","eL5"
"F2S4_160426_004_A01","eL6"
"F2S4_160426_004_B01","eL6"
"F2S4_160426_004_C01","eL5"
"F2S4_160426_004_D01","eL5"
"F2S4_160426_004_E01","eL6"
"F2S4_160426_004_F01","eL6"
"F2S4_160426_004_G01","eL5"
"F2S4_160426_004_H01","eL6"
"F2S4_160426_005_A01","eL6"
"F2S4_160426_005_B01","eL6"
"F2S4_160426_005_C01","eL5"
"F2S4_160426_005_D01","eL5"
"F2S4_160426_005_E01","eL5"
"F2S4_160426_005_F01","eL6"
"F2S4_160426_005_G01","eL6"
"F2S4_160426_005_H01","eL6"
"F2S4_160426_006_A01","eL6"
"F2S4_160426_006_B01","eL5"
"F2S4_160426_006_C01","eL6"
"F2S4_160426_006_D01","eL6"
"F2S4_160426_006_E01","eL6"
"F2S4_160426_006_F01","eL5"
"F2S4_160426_006_G01","eL6"
"F2S4_160426_006_H01","eL6"
"F2S4_160426_007_A01","eL6"
"F2S4_160426_007_B01","eL6"
"F2S4_160426_007_C01","eL6"
"F2S4_160426_007_D01","eL6"
"F2S4_160426_007_E01","eL6"
"F2S4_160426_007_F01","eL6"
"F2S4_160426_007_G01","eL6"
"F2S4_160426_007_H01","eL6"
"F2S4_160426_008_A01","eL6"
"F2S4_160426_008_B01","eL6"
"F2S4_160426_008_C01","eL6"
"F2S4_160426_008_D01","eL6"
"F2S4_160426_008_E01","eL6"
"F2S4_160426_008_G01","eL6"
"F2S4_160426_009_A01","eL6"
"F2S4_160426_009_B01","eL6"
"F2S4_160426_009_C01","eL6"
"F2S4_160426_009_D01","eL6"
"F2S4_160426_009_E01","eL6"
"F2S4_160426_009_F01","eL6"
"F2S4_160426_009_G01","eL6"
"F2S4_160426_009_H01","eL6"
"F2S4_160426_010_A01","eL6"
"F2S4_160426_010_B01","eL6"
"F2S4_160426_010_C01","eL6"
"F2S4_160426_010_D01","eL6"
"F2S4_160426_010_E01","eL6"
"F2S4_160426_010_F01","eL6"
"F2S4_160426_010_G01","eL6"
"F2S4_160426_010_H01","eL6"
"F2S4_160426_011_A01","eL6"
"F2S4_160426_011_B01","eL6"
"F2S4_160426_011_C01","eL6"
"F2S4_160426_011_D01","eL6"
"F2S4_160426_011_E01","eL6"
"F2S4_160426_011_F01","eL6"
"F2S4_160426_011_G01","eL6"
"F2S4_160426_011_H01","eL6"
"F2S4_160426_012_A01","eL6"
"F2S4_160426_012_B01","eL6"
"F2S4_160426_012_D01","eL6"
"F2S4_160426_012_E01","eL6"
"F2S4_160426_012_F01","eL6"
"F2S4_160426_012_G01","eL6"
"F2S4_160426_013_A01","eL2/3"
"F2S4_160426_013_B01","eL2/3"
"F2S4_160426_013_C01","eL2/3"
"F2S4_160426_013_D01","eL2/3"
"F2S4_160426_013_E01","eL2/3"
"F2S4_160426_013_F01","eL2/3"
"F2S4_160426_013_G01","eL2/3"
"F2S4_160426_013_H01","eL4"
"F2S4_160426_014_A01","eL2/3"
"F2S4_160426_014_B01","eL2/3"
"F2S4_160426_014_C01","eL2/3"
"F2S4_160426_014_D01","eL2/3"
"F2S4_160426_014_E01","eL2/3"
"F2S4_160426_014_F01","eL2/3"
"F2S4_160426_014_G01","eL2/3"
"F2S4_160426_014_H01","eL2/3"
"F2S4_160426_015_A01","eL2/3"
"F2S4_160426_015_B01","eL2/3"
"F2S4_160426_015_C01","eL2/3"
"F2S4_160426_015_D01","eL2/3"
"F2S4_160426_015_E01","eL2/3"
"F2S4_160426_015_F01","eL2/3"
"F2S4_160426_015_G01","eL2/3"
"F2S4_160426_015_H01","eL2/3"
"F2S4_160426_016_A01","eL2/3"
"F2S4_160426_016_B01","eL2/3"
"F2S4_160426_016_C01","eL2/3"
"F2S4_160426_016_D01","eL2/3"
"F2S4_160426_016_E01","eL2/3"
"F2S4_160426_016_F01","eL2/3"
"F2S4_160426_016_G01","eL2/3"
"F2S4_160426_016_H01","eL2/3"
"F2S4_160426_017_A01","eL2/3"
"F2S4_160426_017_B01","eL2/3"
"F2S4_160426_017_C01","eL2/3"
"F2S4_160426_017_D01","eL2/3"
"F2S4_160426_017_E01","eL2/3"
"F2S4_160426_017_F01","eL2/3"
"F2S4_160426_017_G01","eL2/3"
"F2S4_160426_017_H01","eL2/3"
"F2S4_160426_018_A01","eL4"
"F2S4_160426_018_B01","eL2/3"
"F2S4_160426_018_C01","eL2/3"
"F2S4_160426_018_D01","eL2/3"
"F2S4_160426_018_E01","eL2/3"
"F2S4_160426_018_F01","eL2/3"
"F2S4_160426_018_G01","eL2/3"
"F2S4_160426_018_H01","eL2/3"
"F2S4_160426_019_A01","eL4"
"F2S4_160426_019_B01","eL4"
"F2S4_160426_019_C01","eL4"
"F2S4_160426_019_D01","eL4"
"F2S4_160426_019_E01","eL4"
"F2S4_160426_019_F01","eL4"
"F2S4_160426_019_G01","eL4"
"F2S4_160426_019_H01","eL5"
"F2S4_160426_020_A01","eL4"
"F2S4_160426_020_B01","eL4"
"F2S4_160426_020_C01","eL4"
"F2S4_160426_020_D01","eL4"
"F2S4_160426_020_E01","eL4"
"F2S4_160426_020_F01","eL4"
"F2S4_160426_020_G01","eL4"
"F2S4_160426_021_A01","eL4"
"F2S4_160426_021_B01","eL4"
"F2S4_160426_021_C01","eL4"
"F2S4_160426_021_D01","eL4"
"F2S4_160426_021_E01","eL4"
"F2S4_160426_021_F01","eL4"
"F2S4_160426_021_G01","eL4"
"F2S4_160426_021_H01","eL4"
